Agent_id,status,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget
111,0,16,126,2425,163,20,3,29,8,3,6886,2,5
92,0,20,232,2026,163,20,3,61,8,5,25363,5,5
20,0,15,280,3832,163,17,28,191,8,0,10630,1,5
25,0,20,280,123,163,20,3,148,8,0,20935,1,4
13,0,20,164,3294,163,20,30,194,8,5,3767,5,5
69,0,29,232,2220,163,20,3,194,8,5,22331,5,5
20,0,15,127,1753,163,20,3,22,8,5,7918,1,5
20,0,15,127,679,163,17,35,81,8,5,20935,2,5
106,0,21,126,1886,163,20,3,160,8,0,10516,1,5
20,0,15,199,908,163,20,3,69,8,5,3048,5,5
18,1,30,126,3380,163,20,3,18,8,0,992,1,4
80,0,0,280,3440,163,20,3,18,8,0,11353,1,4
77,1,30,126,2943,167,20,3,151,8,0,14444,2,4
20,0,15,280,3785,99,17,28,113,8,0,23004,2,4
47,0,20,164,1541,163,3,3,151,8,5,2970,5,5
47,0,20,199,999,163,3,3,187,8,5,22114,5,5
109,0,0,126,3624,163,20,3,6,8,0,21052,1,5
46,0,25,126,2767,163,20,3,194,8,0,6233,0,5
28,0,16,280,1073,163,24,56,194,8,0,15970,1,4
20,0,15,280,2195,163,17,28,104,8,3,9319,1,0
22,0,23,164,2057,131,20,3,87,8,5,24787,5,5
17,0,0,127,2384,163,20,3,26,8,5,15516,1,5
62,0,29,126,2605,99,20,3,165,8,1,14285,1,0
20,0,15,232,3761,128,20,3,184,7,5,25114,5,5
53,1,30,164,3868,163,20,3,109,8,5,3767,5,5
25,0,16,126,51,163,20,3,160,8,0,2292,2,4
103,0,19,126,2678,163,3,3,87,8,0,16603,2,5
37,0,16,192,4173,180,15,24,89,8,5,24225,5,5
20,0,15,199,2780,163,20,3,22,8,5,15952,5,5
104,0,20,126,1798,163,20,3,109,8,3,8758,2,5
4,1,30,126,133,163,20,3,18,8,0,3200,1,4
90,0,7,126,3868,163,20,3,109,8,3,3622,1,0
12,0,0,126,3868,163,20,3,29,8,0,10257,1,4
106,1,30,280,2441,131,17,28,194,8,0,23049,1,4
4,1,30,126,2790,163,20,3,130,8,0,13394,1,4
57,0,21,126,2979,163,20,3,109,8,1,26236,2,4
40,0,20,117,2243,163,20,3,29,8,5,2713,5,5
109,0,29,280,1839,163,17,28,160,8,0,10435,1,4
55,0,0,126,3861,163,20,3,194,8,0,16664,1,0
12,0,2,126,639,3,20,3,87,8,3,14895,2,4
5,0,25,126,3868,163,17,28,73,8,0,6128,0,5
62,0,16,126,357,163,20,3,18,8,3,15516,1,4
60,0,0,126,3363,163,20,3,18,8,0,15659,2,4
74,0,20,126,3440,163,3,3,130,8,3,18094,1,4
105,0,29,126,3868,163,20,3,194,8,3,23251,1,6
41,0,16,280,484,86,17,28,194,8,0,2182,2,4
6,0,19,280,3191,163,20,3,174,8,0,3300,1,4
112,0,7,127,2232,163,3,3,87,8,5,10254,2,5
20,0,15,78,1242,150,20,30,56,7,5,2917,2,5
20,0,15,136,2525,163,20,3,47,8,5,21052,5,5
98,0,20,126,1178,163,20,3,18,8,0,15678,1,4
46,0,10,280,3868,163,20,3,4,8,1,15603,2,4
20,0,15,258,954,3,15,43,131,11,5,8964,5,5
20,0,15,127,1107,163,3,3,81,8,5,22768,1,5
79,0,20,126,4097,163,20,3,109,8,0,11922,1,4
111,0,9,126,3143,112,20,3,151,8,0,584,0,5
41,0,21,126,1762,163,17,28,18,8,3,11118,2,4
35,0,21,280,3323,137,17,28,194,8,3,17592,0,0
70,0,20,126,3868,163,20,3,91,8,0,3735,1,5
20,0,15,232,3868,163,20,3,81,8,5,24918,5,5
39,0,21,232,1218,163,20,3,87,8,5,19535,5,5
54,0,21,126,3868,163,3,3,109,8,0,13031,1,4
5,0,21,126,3868,163,20,3,109,8,0,10204,1,5
62,0,19,126,3581,163,20,3,18,8,0,23556,1,5
105,0,7,126,49,163,20,3,148,8,0,22331,1,4
10,0,23,126,317,33,20,3,18,8,0,3169,5,5
16,0,29,127,2020,163,20,3,194,8,5,6744,1,5
20,0,15,232,3136,163,24,56,81,8,5,16926,5,5
102,0,0,126,3868,163,20,3,160,8,0,23358,1,4
20,0,15,280,3295,99,17,28,104,8,0,25610,1,4
10,0,15,126,31,36,20,3,50,8,3,15659,1,4
91,0,2,126,2127,163,20,3,18,8,0,11776,2,4
70,0,20,280,2718,163,20,3,174,8,0,5778,2,0
32,0,16,126,3374,45,20,3,194,8,0,3735,1,4
35,0,16,126,3044,163,3,3,18,8,0,10744,1,5
63,0,20,126,3868,163,20,3,194,8,3,15577,1,0
111,0,25,126,3868,163,20,3,18,8,0,6126,0,4
20,0,15,199,700,176,9,3,113,8,5,6584,5,5
22,0,21,126,1243,163,20,3,109,8,0,24977,1,4
25,0,20,280,1080,163,17,28,194,8,0,10630,1,4
51,0,21,280,916,111,17,28,129,8,0,12703,1,4
41,0,20,126,1265,163,20,3,109,8,3,13847,1,0
92,0,10,126,451,163,20,3,160,8,0,13057,2,5
41,1,30,126,3194,163,17,28,35,8,0,9600,1,5
25,0,18,126,2780,163,20,3,6,8,3,6128,2,4
20,0,15,127,2141,163,20,3,81,8,5,7726,2,5
13,0,7,199,2936,163,20,3,160,8,5,958,5,5
20,0,15,199,1369,163,20,3,22,8,5,14974,5,5
69,0,2,126,3865,163,20,3,160,8,0,7741,2,4
106,0,21,126,2921,163,20,3,111,8,0,19376,2,4
18,0,7,126,2,138,20,3,151,8,0,8120,1,4
80,0,20,164,3117,131,20,3,160,8,5,12279,5,5
77,0,21,126,2605,99,20,3,194,8,1,11264,1,0
62,0,18,199,3521,135,20,3,160,8,5,5335,5,5
17,1,30,164,3697,163,17,28,6,8,5,4214,5,5
4,0,20,126,997,163,20,3,130,8,1,3064,2,4
14,0,20,126,3868,163,20,3,160,8,3,2694,2,0
54,0,29,127,2943,167,3,3,128,8,5,6914,2,5
17,0,21,126,1886,163,20,3,111,8,0,5554,1,5
20,0,17,127,2943,167,20,3,115,8,5,22255,5,5
52,0,20,126,3868,163,20,3,18,8,3,16607,2,5
97,0,21,126,1933,163,20,3,87,8,3,24394,1,5
69,0,21,280,3868,163,20,3,129,8,3,19401,2,0
25,0,16,280,1283,163,20,3,200,8,0,18600,1,4
103,0,7,126,1243,163,20,3,109,8,0,16394,2,4
41,1,30,126,65,163,20,3,109,8,0,14658,1,4
104,0,20,126,4036,142,20,3,148,8,0,8218,1,5
90,0,21,126,183,163,20,3,37,8,1,23874,1,5
40,0,21,126,3172,163,20,3,148,8,0,19102,1,5
41,0,15,280,3868,163,17,28,194,8,0,20642,1,0
41,0,0,280,3868,163,20,3,61,8,0,4636,1,0
20,0,17,280,2173,99,17,28,198,8,0,8169,1,5
20,0,15,280,2333,167,17,28,69,8,0,1872,5,5
4,0,8,126,1762,163,20,3,130,8,0,4016,2,5
12,0,25,126,3868,163,20,3,109,8,0,19802,5,5
12,0,25,126,2897,163,20,3,91,8,0,13096,5,4
62,0,24,136,2655,56,3,30,194,8,5,3205,0,5
74,0,8,126,1923,131,20,3,160,8,3,15176,2,6
6,0,21,126,370,163,20,3,111,8,1,4246,2,5
109,0,10,164,1894,163,20,30,194,8,5,6777,5,5
52,0,24,280,1057,163,17,28,194,8,0,17847,0,0
7,0,20,126,297,163,20,3,148,8,0,8134,1,5
57,0,1,126,3868,163,17,28,18,8,0,25622,1,0
20,0,15,199,3563,163,17,35,133,8,5,17117,5,5
107,0,20,164,3172,163,20,3,18,8,5,6897,5,5
98,0,16,126,1743,163,20,3,18,8,0,6932,1,4
79,1,30,126,481,0,20,3,109,8,0,3505,1,5
20,0,15,280,1959,163,20,3,104,8,3,6886,2,5
17,0,0,126,2504,163,20,3,73,8,0,21868,1,5
25,0,26,126,3868,163,20,3,87,8,0,1931,1,5
52,0,20,126,3868,163,20,3,18,8,0,22450,1,0
65,0,29,280,2848,99,20,3,98,8,0,20030,1,4
20,0,15,280,1753,163,20,3,133,8,0,20674,1,4
20,0,15,126,3922,163,20,3,81,8,0,2610,1,0
69,0,0,126,2534,163,20,3,18,8,0,21461,1,4
39,1,30,126,2943,167,20,3,148,8,0,18094,1,4
21,0,15,280,1322,174,24,56,194,8,3,15488,1,6
54,0,18,126,2897,163,20,3,84,8,1,10253,1,4
5,0,19,126,1753,163,20,3,87,8,0,22088,1,5
105,1,30,258,2418,163,20,3,18,8,5,4562,2,5
62,0,29,126,1170,163,20,3,194,8,3,25090,2,6
21,0,16,126,2301,85,20,3,111,8,0,6932,0,5
10,0,19,126,3868,163,20,3,29,8,0,14010,1,4
91,1,30,126,3868,163,20,3,91,8,0,11252,1,4
55,0,21,280,2457,173,17,28,89,8,0,14691,2,5
17,0,21,280,2600,163,17,28,151,8,0,18629,1,4
102,0,1,126,3191,163,3,3,130,8,0,13079,1,4
20,0,15,126,4136,163,20,3,22,8,0,24459,1,0
20,0,15,232,19,163,20,3,133,8,5,2292,5,5
32,0,21,126,1035,163,20,3,128,8,0,23302,1,4
78,0,21,280,4106,163,20,3,174,8,0,13562,1,4
20,0,15,126,31,36,20,3,81,8,3,10157,1,0
35,0,21,126,331,163,20,3,18,8,0,23302,0,0
57,0,21,126,297,163,20,3,18,8,3,14010,2,4
70,0,21,126,2534,163,3,3,130,8,0,20408,2,5
22,0,20,126,2758,163,20,3,87,8,3,6095,1,4
74,0,21,126,3868,163,20,3,29,8,3,20609,1,4
81,0,25,126,2767,163,20,3,194,8,0,21170,0,4
20,0,15,117,2758,163,20,3,81,8,5,1533,5,5
41,0,0,126,3698,163,20,3,6,8,0,7969,1,4
9,0,20,199,1283,163,20,3,18,8,5,24436,5,5
25,0,24,280,2067,99,20,3,84,8,0,20515,5,5
20,0,15,232,3868,163,20,30,64,8,5,18600,5,5
92,0,25,199,2028,99,20,3,194,8,5,18552,5,5
60,0,15,126,1497,142,20,3,109,8,0,14533,1,4
18,0,21,126,1503,33,20,3,160,8,0,14314,2,0
20,0,15,280,3295,99,20,3,69,8,1,3872,1,4
80,0,20,164,2670,110,20,30,58,5,5,390,5,5
17,0,25,126,696,163,20,3,109,8,1,709,5,5
46,0,16,280,3868,163,17,28,194,8,0,23911,2,5
25,1,30,126,2127,163,20,3,151,8,0,8973,1,5
20,0,15,280,4148,163,20,3,17,8,0,14484,1,4
104,0,20,126,412,163,20,3,73,8,0,22795,1,0
40,0,20,126,412,163,20,3,26,8,0,6124,1,5
4,0,8,126,3722,163,20,3,194,8,0,12612,1,4
74,0,21,126,1003,163,20,3,109,8,0,22918,2,0
98,0,16,126,2049,99,20,3,194,8,0,22221,2,0
20,0,15,199,2763,77,17,28,133,8,5,24796,5,5
52,0,7,126,2127,163,20,3,109,8,1,20515,1,5
46,0,20,126,1746,163,20,3,18,8,0,16297,1,4
109,0,21,280,3857,8,17,28,194,8,0,8468,0,0
5,1,30,232,2725,161,20,3,111,8,5,9455,5,5
105,0,21,199,331,163,20,3,23,8,5,17739,2,5
16,0,25,199,2643,175,20,3,128,8,5,13501,5,5
91,0,2,199,1376,109,20,3,18,8,5,11733,5,5
25,0,21,280,2990,163,17,28,23,8,1,12622,1,4
20,0,15,280,3506,163,20,3,126,8,1,16456,1,4
28,1,30,126,1984,163,20,3,109,8,0,12622,1,4
77,0,16,126,1905,163,20,3,111,8,0,14321,1,5
70,0,20,126,3363,163,20,3,160,8,0,18698,1,4
62,0,21,126,2885,131,20,3,73,8,0,21354,2,4
32,0,21,126,2596,163,20,3,35,8,1,20991,0,5
112,0,16,280,3868,163,17,28,194,8,0,19680,1,0
51,0,20,126,2943,167,20,3,109,8,0,9064,2,5
57,0,1,199,2127,163,20,3,18,8,5,10023,5,5
19,0,10,280,3581,163,20,3,2,8,1,4509,2,3
109,0,10,280,638,99,17,28,128,8,0,167,0,5
54,0,20,126,2897,163,20,3,165,8,3,8973,2,4
70,0,20,126,3440,163,20,3,18,8,3,8122,1,4
22,0,20,126,3868,163,20,3,6,8,0,14285,1,4
57,0,20,126,3868,163,20,3,194,8,5,23487,1,0
20,0,15,195,1265,163,20,3,81,8,5,9595,1,5
41,0,2,126,78,163,20,3,18,8,0,23560,1,5
20,0,15,232,4085,163,20,3,81,8,5,9171,5,5
9,0,21,126,19,163,20,3,109,8,0,2314,1,5
92,0,16,126,4164,99,20,3,29,8,0,8134,2,4
25,0,7,126,49,163,20,3,148,8,3,10522,1,4
5,0,2,199,78,163,12,0,84,8,5,19662,5,5
20,0,15,232,3179,163,20,3,81,8,5,11950,5,5
9,0,21,199,1326,163,20,3,18,8,5,24225,5,5
7,1,30,126,680,163,20,3,186,8,0,20080,1,4
28,1,30,117,2464,163,20,3,98,8,5,10114,5,5
60,0,10,192,4173,180,15,48,130,8,5,11026,2,0
46,0,21,126,2943,167,20,3,6,8,0,18002,0,5
17,0,10,126,4003,163,20,3,18,8,0,11874,1,0
54,0,29,126,3311,95,17,28,73,8,3,11026,2,4
91,0,14,126,1283,163,17,28,18,8,0,22878,1,4
20,0,15,199,2028,99,20,3,12,8,5,1855,5,5
22,0,23,126,2245,163,20,3,130,8,1,13514,1,4
103,0,29,126,3126,163,20,3,109,8,1,21590,1,4
104,0,25,126,1355,99,20,3,73,8,1,1855,5,4
40,0,0,192,4173,180,15,19,200,8,5,7884,5,5
4,0,21,126,3868,163,20,3,109,8,3,13215,1,4
12,0,20,126,1047,163,20,3,6,8,0,7076,1,6
12,1,30,126,2195,163,20,3,148,8,1,9599,2,0
62,0,15,280,2605,99,20,3,50,8,0,17313,1,4
20,0,15,232,2049,99,20,3,133,8,5,23299,2,5
51,0,21,126,2073,145,20,3,194,8,0,10772,2,0
54,0,16,280,3868,163,17,28,194,8,0,20931,1,0
20,0,15,127,2605,99,20,3,69,8,5,25499,0,5
20,0,15,232,3868,163,15,43,138,0,5,584,5,5
6,0,16,126,2534,163,20,3,160,8,0,5567,1,5
20,0,15,126,2028,99,20,3,81,8,0,7379,2,5
109,0,20,126,1154,163,20,3,91,8,0,17313,1,5
98,0,16,126,183,163,20,3,160,8,0,17592,1,0
100,0,2,126,1511,163,20,3,50,8,3,16107,2,0
105,0,21,126,3868,163,20,3,87,8,0,1102,2,4
16,0,20,126,2031,163,20,3,84,8,0,12060,2,4
21,0,20,126,1541,163,20,3,87,8,3,5669,1,4
74,0,2,164,1910,163,20,30,87,8,5,3546,5,5
28,0,16,232,2780,163,20,3,82,8,5,6094,5,5
10,0,21,199,462,163,3,3,50,8,5,24459,5,5
65,0,21,126,2921,163,20,3,151,8,3,16547,0,4
54,1,30,195,250,163,20,3,201,8,5,19339,2,5
16,0,29,280,2943,167,24,56,128,8,1,5602,1,5
35,0,21,126,991,163,20,3,160,8,3,26045,2,4
19,0,20,126,3172,163,20,3,109,8,1,12829,1,4
13,0,21,280,2780,163,20,3,95,8,3,22633,2,0
63,0,0,280,1541,163,20,3,95,8,0,15789,0,4
62,0,26,164,1154,163,20,3,91,8,5,2342,5,5
70,1,30,126,2208,134,20,3,26,8,1,7452,2,4
20,0,15,280,3868,163,17,28,162,8,0,20037,2,4
20,0,15,136,1105,163,20,3,81,8,5,21859,1,5
20,0,15,164,175,69,15,43,138,0,5,14717,5,5
41,0,16,126,3868,163,20,3,160,8,0,24089,2,4
9,1,30,126,695,163,20,3,29,8,3,663,1,4
92,0,10,280,1394,163,20,3,160,8,0,9988,1,4
25,0,10,199,1431,162,20,3,37,8,5,21859,5,5
13,0,20,232,3868,163,20,3,109,8,5,6284,5,5
70,0,10,126,1784,163,20,3,87,8,1,25732,1,0
41,0,10,127,3868,163,3,3,6,8,5,2812,5,5
60,0,0,126,3868,163,20,3,130,8,0,17728,1,4
20,0,15,258,175,69,15,43,78,0,5,102,0,5
20,0,17,127,2524,163,3,3,146,8,5,15502,5,5
80,0,0,126,3868,163,20,3,18,8,3,13031,2,4
20,0,15,280,3172,163,20,3,22,8,3,26045,1,4
20,0,15,117,1964,8,20,30,34,8,5,9241,5,5
63,0,20,280,3868,163,17,28,194,8,0,25097,2,4
109,0,21,126,3868,163,20,3,84,8,0,22009,0,0
97,0,20,126,1728,163,3,3,109,8,0,19085,1,4
53,0,21,126,3868,163,20,3,18,8,0,23313,1,6
46,0,21,232,2028,99,24,56,165,8,5,6880,5,5
40,1,30,126,819,163,20,3,91,8,0,182,1,5
12,0,21,126,297,163,20,3,26,8,0,667,1,4
4,0,21,126,2778,163,20,3,18,8,0,21009,1,5
62,0,13,126,2592,167,20,3,206,8,0,20357,1,5
20,0,15,199,2534,163,20,3,81,8,5,15086,5,5
103,0,16,164,175,69,20,30,194,8,5,992,5,5
103,1,30,232,1243,163,20,3,109,8,5,23047,5,5
12,0,7,126,4148,163,20,3,109,8,0,16097,1,4
55,0,16,126,2619,99,17,28,87,8,0,24875,0,5
4,0,16,126,4019,163,20,3,194,8,0,5447,1,0
100,0,21,232,3337,157,20,3,194,8,5,5602,5,5
5,0,16,126,2691,163,20,3,160,8,0,21248,1,0
90,0,21,280,367,163,20,3,4,8,3,19954,1,5
62,0,21,280,3868,163,20,3,111,8,0,4340,2,4
10,0,20,199,1212,163,3,3,160,8,5,24146,2,6
74,0,21,199,3868,163,20,3,87,8,5,10778,5,5
91,0,21,126,1541,163,20,3,109,8,0,23637,1,5
32,0,20,126,2127,163,20,3,26,8,3,25807,1,5
41,0,20,126,3868,163,20,3,111,8,0,24436,2,4
20,0,15,232,175,69,15,43,78,0,5,18165,5,5
57,0,16,126,3868,163,20,3,18,8,0,15086,1,4
4,0,29,280,3344,99,17,28,194,8,3,14808,1,4
20,0,15,232,1212,163,20,3,81,8,5,19401,5,5
10,0,23,280,2148,167,17,28,194,8,3,21815,1,0
70,0,8,126,3868,163,20,3,130,8,0,20030,1,4
22,0,21,126,3868,163,20,3,26,8,0,21801,1,4
111,0,9,126,2501,167,20,3,26,8,3,21757,2,5
92,0,20,232,991,163,20,3,148,8,5,15200,5,5
25,0,10,199,3868,163,20,3,73,8,5,7444,5,5
20,0,15,127,2331,163,3,3,153,8,5,3006,5,5
60,0,21,164,2219,174,20,3,91,8,5,15145,5,5
18,1,30,126,3868,163,20,3,18,8,0,23703,1,5
80,0,20,126,133,163,20,3,130,8,0,23703,1,4
20,0,17,127,1541,163,3,3,126,8,5,24556,5,5
17,0,0,199,2921,163,20,3,18,8,5,15644,5,5
97,0,2,126,2230,163,20,3,87,8,0,449,1,4
25,0,24,126,1743,163,20,3,91,8,0,164,0,4
103,0,21,280,4032,163,20,3,57,8,1,1756,1,0
20,0,15,126,2137,176,20,3,81,8,0,4973,1,4
40,0,21,126,706,163,3,3,151,8,0,5056,0,4
20,0,17,280,297,163,20,3,166,8,1,17060,2,4
41,1,30,164,3868,163,20,3,84,8,5,26344,5,5
74,0,20,126,2195,163,20,3,148,8,3,22633,1,4
6,1,30,126,3868,163,20,3,6,8,0,23091,1,4
109,0,19,126,4062,163,20,3,18,8,0,6061,1,5
103,0,21,126,3904,163,20,3,194,8,0,24188,1,0
98,0,16,126,503,163,20,3,160,8,0,16724,1,4
20,0,15,258,986,163,20,3,81,8,5,24461,1,5
52,0,20,126,3868,163,20,3,91,8,3,18891,1,4
100,0,24,126,720,40,20,3,194,8,3,7123,0,0
5,0,25,126,2658,167,20,3,151,8,0,4241,5,5
16,0,20,126,2258,163,20,3,111,8,0,6373,1,4
105,0,7,126,19,163,20,3,194,8,0,5636,1,0
100,0,21,126,2195,163,20,3,84,8,0,4033,1,6
25,1,30,126,2457,173,20,3,165,8,3,7123,1,4
10,0,20,126,3868,163,20,3,160,8,0,16664,1,4
91,1,30,126,3886,163,20,3,18,8,0,1378,1,5
62,0,24,126,1369,163,17,28,73,8,3,16427,0,0
32,0,29,126,1057,163,20,3,151,8,3,22793,2,4
37,0,20,126,3868,163,20,3,130,8,1,3064,2,0
20,0,15,199,2723,163,17,28,4,8,5,9804,5,5
69,0,21,126,1283,163,20,3,130,8,3,8122,1,4
20,0,15,127,1763,163,20,3,81,8,5,14833,2,5
106,1,30,126,1243,163,20,3,165,8,0,20958,1,5
47,0,16,126,3868,163,20,3,111,8,0,21495,1,4
18,0,29,127,3029,99,20,3,130,8,5,3359,2,5
17,1,30,126,558,175,20,3,91,8,3,6355,2,0
20,0,15,199,996,163,20,30,81,8,5,22015,5,5
41,1,30,280,2848,99,20,3,87,8,0,23047,2,5
46,1,30,126,3868,163,20,3,109,8,3,13042,2,4
97,0,26,126,1649,178,20,3,91,8,0,24016,1,4
80,0,21,126,3868,163,20,3,109,8,0,21461,1,5
37,0,1,126,2871,163,20,3,91,8,3,3439,2,4
104,0,16,127,1910,163,3,3,194,8,5,23006,5,5
53,0,21,232,778,31,20,3,59,8,5,12432,5,5
9,0,16,126,4079,163,20,3,160,8,0,5951,1,5
5,0,21,280,4155,99,20,3,89,8,3,3701,1,4
37,0,21,126,3868,163,20,3,111,8,0,16925,1,4
79,0,25,126,3022,0,20,3,73,8,0,12727,5,4
90,0,21,126,3868,163,20,3,109,8,3,6914,1,4
55,0,24,126,2534,163,20,3,130,8,1,25499,0,5
62,0,15,280,605,75,17,28,194,8,0,23049,1,0
112,0,20,127,31,36,20,3,194,8,5,22616,1,5
39,1,30,164,3861,163,3,30,98,8,5,3180,5,5
2,0,25,280,3868,163,17,35,206,8,0,18219,5,5
4,0,21,280,3868,163,17,35,165,8,1,19874,2,4
22,0,29,126,2943,167,20,3,35,8,3,18406,2,5
103,0,21,126,1154,163,20,3,160,8,0,13979,1,5
20,0,15,280,694,163,20,3,133,8,0,2713,1,5
10,0,2,126,133,163,20,3,18,8,0,24064,1,5
65,0,20,280,1824,99,20,3,160,8,0,8923,5,5
22,0,21,126,2897,163,20,3,109,8,0,6517,1,4
100,0,21,126,3868,163,3,3,35,8,0,22050,1,4
57,0,21,126,1350,163,20,3,50,8,0,6855,1,4
54,0,25,18,4173,180,15,4,6,8,5,2164,0,5
102,0,18,126,2049,99,20,3,73,8,3,22038,5,4
103,0,0,280,3414,104,17,28,29,8,0,8550,5,4
78,0,8,126,31,36,20,3,73,8,3,14509,2,0
28,0,20,126,3624,163,20,3,109,8,3,16856,1,0
32,0,2,126,2127,163,20,3,18,8,0,3367,2,4
70,0,20,126,1447,163,20,3,87,8,0,12892,1,5
51,0,2,126,3176,163,3,3,165,8,3,4214,0,4
20,0,15,126,3270,25,20,3,186,8,0,19360,1,5
70,0,16,126,1796,163,20,3,194,8,1,19874,0,5
22,1,30,199,3922,163,20,3,50,8,5,13065,5,5
78,0,20,126,1308,163,3,3,109,8,0,7741,1,5
98,1,30,164,638,99,24,56,148,8,5,17126,5,5
62,0,24,126,256,0,17,28,18,8,0,8258,0,4
65,0,21,126,2600,163,20,3,18,8,3,4010,1,5
25,0,16,280,905,163,20,3,57,8,0,10610,1,4
13,0,20,126,3846,163,20,3,160,8,0,4301,1,4
18,1,30,164,3868,163,20,3,18,8,5,9616,5,5
80,1,30,136,3868,163,24,56,109,8,5,2504,2,5
17,0,21,126,1563,163,20,3,111,8,0,17044,1,5
20,0,15,280,504,176,17,28,113,8,0,20800,1,0
20,0,15,127,19,163,17,35,81,8,5,7843,2,5
20,0,15,280,471,163,17,35,17,8,1,6560,1,5
20,0,15,280,1461,178,20,3,133,8,3,21567,5,4
25,0,20,126,2534,163,20,3,18,8,0,14895,1,4
104,0,20,126,3172,163,20,3,18,8,0,15200,1,4
40,0,0,126,3809,163,20,3,130,8,0,25506,2,5
4,0,24,126,49,163,20,3,91,8,1,23006,0,4
4,0,21,280,2534,163,20,3,57,8,3,14996,1,0
105,0,19,126,3070,31,20,3,109,8,0,16126,2,5
20,0,15,280,3295,99,24,56,133,8,0,7346,2,5
20,0,15,117,1781,165,20,3,17,8,5,7794,5,5
47,1,30,225,3868,163,20,3,109,8,5,21879,5,5
74,0,21,126,2,138,20,3,91,8,0,18575,1,5
35,0,15,280,4148,163,17,35,194,8,0,23348,2,0
103,1,30,126,1541,163,20,3,26,8,0,20548,2,5
98,0,16,280,2596,163,20,3,186,8,0,13033,1,4
9,0,7,232,1533,163,20,30,194,8,5,7807,5,5
100,1,30,126,2534,163,20,3,87,8,3,19662,2,5
5,0,16,280,301,142,20,3,200,8,0,9084,2,4
105,0,20,126,1185,99,20,3,160,8,0,21367,1,0
16,0,10,199,2127,163,20,3,160,8,5,16573,5,5
13,0,7,199,428,173,17,28,59,8,5,5433,5,5
10,0,25,117,576,142,20,3,165,8,5,26018,5,5
91,0,20,126,331,163,20,3,160,8,3,21607,2,4
32,0,25,126,1692,108,20,3,165,8,0,2488,5,4
20,0,15,126,2897,163,20,3,29,8,0,14307,0,4
20,0,15,127,3868,163,20,3,69,8,5,4013,2,5
19,1,30,164,2413,163,20,3,151,8,5,1797,1,4
70,0,16,126,1541,163,20,3,111,8,1,20276,2,5
22,0,15,126,2789,163,20,3,194,8,0,23190,1,0
91,0,21,199,3110,163,20,3,160,8,5,15142,5,5
74,0,20,126,3506,163,20,3,130,8,3,17723,2,4
53,0,16,127,3029,99,17,35,146,8,5,17851,5,5
78,0,16,127,1781,165,20,3,109,8,5,4647,5,5
70,0,21,126,454,163,17,28,73,8,3,11274,2,4
20,0,15,127,438,163,20,3,91,8,5,22732,5,5
9,0,10,280,2848,99,20,3,186,8,3,25710,1,5
62,0,19,199,1541,163,24,56,111,8,5,26048,5,5
25,0,21,126,3955,118,20,3,128,8,0,23556,1,5
30,0,21,164,2049,99,20,30,109,8,5,14193,5,5
69,1,30,126,65,163,20,3,109,8,0,1436,1,4
52,0,20,280,1322,174,17,28,109,8,0,3878,1,5
106,1,30,126,2026,163,20,3,87,8,0,26258,1,4
18,1,30,126,3414,104,20,3,91,8,0,17851,2,5
80,0,20,126,3868,163,20,3,130,8,0,20609,1,5
77,0,7,126,2195,163,20,3,6,8,0,5554,1,4
47,0,10,126,250,163,20,3,109,8,3,23485,2,4
46,0,20,199,3354,163,20,3,87,8,5,14798,5,5
17,0,21,126,2384,163,20,3,48,8,0,16952,1,4
14,0,20,280,2026,163,20,3,95,8,0,6713,1,5
40,0,25,126,3648,99,20,3,194,8,0,9336,5,5
97,0,29,127,3987,163,3,3,186,8,5,22313,2,5
53,0,21,126,503,163,20,3,194,8,1,580,1,5
91,0,29,126,503,163,20,3,111,8,0,25880,2,4
25,0,20,199,2127,163,20,3,2,8,5,24840,5,5
103,0,16,126,280,163,20,3,73,8,0,11464,0,4
37,0,16,280,2866,145,20,3,57,8,0,20342,1,4
61,1,30,199,2258,163,20,3,109,8,5,26082,1,5
100,0,21,280,1283,163,17,28,194,8,3,270,2,0
104,0,20,126,3581,163,3,3,109,8,0,2597,1,4
90,0,21,126,2092,163,20,3,109,8,0,24173,1,5
20,0,15,127,3726,78,1,16,7,8,5,12829,1,5
109,0,20,126,3504,163,20,3,6,8,0,5601,1,5
55,0,21,126,3110,163,20,3,160,8,3,1699,2,4
12,0,24,126,2753,109,20,3,194,8,3,16569,0,6
62,0,16,280,885,99,17,28,194,8,1,10109,2,4
18,0,24,126,1781,165,20,3,91,8,3,20412,0,5
44,0,21,280,2534,163,20,3,61,8,0,21965,1,5
74,0,21,164,3868,163,20,3,130,8,5,16952,5,5
6,0,18,126,3868,163,20,3,148,8,0,17232,1,5
20,0,15,136,2333,167,17,28,106,8,5,1628,0,5
7,0,20,126,2230,163,20,3,84,8,3,20124,1,4
112,0,19,127,2791,163,3,3,6,8,5,22957,5,5
46,0,4,126,3741,163,20,3,128,8,3,18352,0,4
100,0,25,127,2333,167,20,3,204,8,5,24088,5,5
103,0,20,199,2939,163,20,3,73,8,5,20124,5,5
98,0,18,199,2830,163,20,3,194,8,5,2431,5,5
20,0,15,232,3868,163,24,56,81,8,5,7261,5,5
65,0,10,126,4156,163,20,3,160,8,0,3526,1,0
5,0,21,126,3253,163,20,3,29,8,3,17126,1,4
